date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-06-06,Sunderland,E08000024,0,0
2020-06-05,Sunderland,E08000024,3,0
2020-06-04,Sunderland,E08000024,4,0
2020-06-03,Sunderland,E08000024,1,0
2020-06-02,Sunderland,E08000024,3,0
2020-06-01,Sunderland,E08000024,3,0
2020-05-31,Sunderland,E08000024,2,1
2020-05-30,Sunderland,E08000024,3,0
2020-05-29,Sunderland,E08000024,7,0
2020-05-28,Sunderland,E08000024,3,0
2020-05-27,Sunderland,E08000024,4,0
2020-05-26,Sunderland,E08000024,2,0
2020-05-25,Sunderland,E08000024,2,1
2020-05-24,Sunderland,E08000024,8,3
2020-05-23,Sunderland,E08000024,8,3
2020-05-22,Sunderland,E08000024,5,0
2020-05-21,Sunderland,E08000024,6,0
2020-05-20,Sunderland,E08000024,6,2
2020-05-19,Sunderland,E08000024,11,0
2020-05-18,Sunderland,E08000024,9,1
2020-05-17,Sunderland,E08000024,4,0
2020-05-16,Sunderland,E08000024,10,2
2020-05-15,Sunderland,E08000024,8,2
2020-05-14,Sunderland,E08000024,8,1
2020-05-13,Sunderland,E08000024,10,3
2020-05-12,Sunderland,E08000024,14,1
2020-05-11,Sunderland,E08000024,13,0
2020-05-10,Sunderland,E08000024,9,1
2020-05-09,Sunderland,E08000024,38,5
2020-05-08,Sunderland,E08000024,10,2
2020-05-07,Sunderland,E08000024,14,2
2020-05-06,Sunderland,E08000024,14,4
2020-05-05,Sunderland,E08000024,20,2
2020-05-04,Sunderland,E08000024,32,2
2020-05-03,Sunderland,E08000024,13,5
2020-05-02,Sunderland,E08000024,18,4
2020-05-01,Sunderland,E08000024,36,4
2020-04-30,Sunderland,E08000024,40,1
2020-04-29,Sunderland,E08000024,48,4
2020-04-28,Sunderland,E08000024,39,4
2020-04-27,Sunderland,E08000024,28,2
2020-04-26,Sunderland,E08000024,15,5
2020-04-25,Sunderland,E08000024,27,4
2020-04-24,Sunderland,E08000024,31,1
2020-04-23,Sunderland,E08000024,33,4
2020-04-22,Sunderland,E08000024,36,6
2020-04-21,Sunderland,E08000024,26,7
2020-04-20,Sunderland,E08000024,61,9
2020-04-19,Sunderland,E08000024,42,8
2020-04-18,Sunderland,E08000024,54,4
2020-04-17,Sunderland,E08000024,42,6
2020-04-16,Sunderland,E08000024,30,3
2020-04-15,Sunderland,E08000024,57,9
2020-04-14,Sunderland,E08000024,30,8
2020-04-13,Sunderland,E08000024,34,3
2020-04-12,Sunderland,E08000024,29,13
2020-04-11,Sunderland,E08000024,47,12
2020-04-10,Sunderland,E08000024,37,11
2020-04-09,Sunderland,E08000024,47,7
2020-04-08,Sunderland,E08000024,51,6
2020-04-07,Sunderland,E08000024,49,6
2020-04-06,Sunderland,E08000024,60,11
2020-04-05,Sunderland,E08000024,49,10
2020-04-04,Sunderland,E08000024,46,9
2020-04-03,Sunderland,E08000024,48,7
2020-04-02,Sunderland,E08000024,37,9
2020-04-01,Sunderland,E08000024,44,8
2020-03-31,Sunderland,E08000024,46,5
2020-03-30,Sunderland,E08000024,29,1
2020-03-29,Sunderland,E08000024,11,2
2020-03-28,Sunderland,E08000024,4,2
2020-03-27,Sunderland,E08000024,9,1
2020-03-26,Sunderland,E08000024,11,3
2020-03-25,Sunderland,E08000024,10,2
2020-03-24,Sunderland,E08000024,18,0
2020-03-23,Sunderland,E08000024,6,0
2020-03-22,Sunderland,E08000024,2,2
2020-03-21,Sunderland,E08000024,5,0
2020-03-20,Sunderland,E08000024,3,0
2020-03-19,Sunderland,E08000024,3,1
2020-03-18,Sunderland,E08000024,1,
2020-03-17,Sunderland,E08000024,0,
2020-03-16,Sunderland,E08000024,2,
2020-03-15,Sunderland,E08000024,2,
2020-03-14,Sunderland,E08000024,0,
2020-03-13,Sunderland,E08000024,0,
2020-03-12,Sunderland,E08000024,0,
2020-03-11,Sunderland,E08000024,0,
2020-03-10,Sunderland,E08000024,0,
2020-03-09,Sunderland,E08000024,0,
2020-03-08,Sunderland,E08000024,0,
2020-03-07,Sunderland,E08000024,1,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2021-02-02,Surrey,E10000030,26,7
2021-02-01,Surrey,E10000030,264,13
2021-01-31,Surrey,E10000030,202,8
2021-01-30,Surrey,E10000030,255,24
2021-01-29,Surrey,E10000030,380,26
2021-01-28,Surrey,E10000030,410,24
2021-01-27,Surrey,E10000030,427,30
2021-01-26,Surrey,E10000030,456,31
2021-01-25,Surrey,E10000030,568,37
2021-01-24,Surrey,E10000030,254,23
2021-01-23,Surrey,E10000030,376,28
2021-01-22,Surrey,E10000030,522,26
2021-01-21,Surrey,E10000030,538,28
2021-01-20,Surrey,E10000030,579,30
2021-01-19,Surrey,E10000030,687,47
2021-01-18,Surrey,E10000030,853,41
2021-01-17,Surrey,E10000030,539,37
2021-01-16,Surrey,E10000030,578,34
2021-01-15,Surrey,E10000030,764,29
2021-01-14,Surrey,E10000030,836,32
2021-01-13,Surrey,E10000030,942,37
2021-01-12,Surrey,E10000030,943,29
2021-01-11,Surrey,E10000030,1145,31
2021-01-10,Surrey,E10000030,726,34
2021-01-09,Surrey,E10000030,764,21
2021-01-08,Surrey,E10000030,1015,27
2021-01-07,Surrey,E10000030,1022,21
2021-01-06,Surrey,E10000030,1147,26
2021-01-05,Surrey,E10000030,1344,22
2021-01-04,Surrey,E10000030,1481,14
2021-01-03,Surrey,E10000030,1244,18
2021-01-02,Surrey,E10000030,1296,21
2021-01-01,Surrey,E10000030,895,12
2020-12-31,Surrey,E10000030,1175,10
2020-12-30,Surrey,E10000030,1616,7
2020-12-29,Surrey,E10000030,1855,15
2020-12-28,Surrey,E10000030,1059,9
2020-12-27,Surrey,E10000030,1253,12
2020-12-26,Surrey,E10000030,1131,14
2020-12-25,Surrey,E10000030,306,12
2020-12-24,Surrey,E10000030,949,14
2020-12-23,Surrey,E10000030,942,15
2020-12-22,Surrey,E10000030,1282,9
2020-12-21,Surrey,E10000030,1226,13
2020-12-20,Surrey,E10000030,837,7
2020-12-19,Surrey,E10000030,495,12
2020-12-18,Surrey,E10000030,802,11
2020-12-17,Surrey,E10000030,690,4
2020-12-16,Surrey,E10000030,794,3
2020-12-15,Surrey,E10000030,731,5
2020-12-14,Surrey,E10000030,619,4
2020-12-13,Surrey,E10000030,457,4
2020-12-12,Surrey,E10000030,397,3
2020-12-11,Surrey,E10000030,472,2
2020-12-10,Surrey,E10000030,424,2
2020-12-09,Surrey,E10000030,343,4
2020-12-08,Surrey,E10000030,322,9
2020-12-07,Surrey,E10000030,312,6
2020-12-06,Surrey,E10000030,213,1
2020-12-05,Surrey,E10000030,207,5
2020-12-04,Surrey,E10000030,244,4
2020-12-03,Surrey,E10000030,248,4
2020-12-02,Surrey,E10000030,249,2
2020-12-01,Surrey,E10000030,282,7
2020-11-30,Surrey,E10000030,290,4
2020-11-29,Surrey,E10000030,189,6
2020-11-28,Surrey,E10000030,159,4
2020-11-27,Surrey,E10000030,213,6
2020-11-26,Surrey,E10000030,192,4
2020-11-25,Surrey,E10000030,188,4
2020-11-24,Surrey,E10000030,215,6
2020-11-23,Surrey,E10000030,228,4
2020-11-22,Surrey,E10000030,143,5
2020-11-21,Surrey,E10000030,174,3
2020-11-20,Surrey,E10000030,207,2
2020-11-19,Surrey,E10000030,191,6
2020-11-18,Surrey,E10000030,236,4
2020-11-17,Surrey,E10000030,291,3
2020-11-16,Surrey,E10000030,314,3
2020-11-15,Surrey,E10000030,194,5
2020-11-14,Surrey,E10000030,184,3
2020-11-13,Surrey,E10000030,254,5
2020-11-12,Surrey,E10000030,261,5
2020-11-11,Surrey,E10000030,322,3
2020-11-10,Surrey,E10000030,337,3
2020-11-09,Surrey,E10000030,429,4
2020-11-08,Surrey,E10000030,256,3
2020-11-07,Surrey,E10000030,238,1
2020-11-06,Surrey,E10000030,249,2
2020-11-05,Surrey,E10000030,268,0
2020-11-04,Surrey,E10000030,246,4
2020-11-03,Surrey,E10000030,261,2
2020-11-02,Surrey,E10000030,303,4
2020-11-01,Surrey,E10000030,159,3
2020-10-31,Surrey,E10000030,154,4
2020-10-30,Surrey,E10000030,238,2
2020-10-29,Surrey,E10000030,261,2
2020-10-28,Surrey,E10000030,225,2
2020-10-27,Surrey,E10000030,218,0
2020-10-26,Surrey,E10000030,243,1
2020-10-25,Surrey,E10000030,144,3
2020-10-24,Surrey,E10000030,139,2
2020-10-23,Surrey,E10000030,206,0
2020-10-22,Surrey,E10000030,205,0
2020-10-21,Surrey,E10000030,218,2
2020-10-20,Surrey,E10000030,224,1
2020-10-19,Surrey,E10000030,217,2
2020-10-18,Surrey,E10000030,124,0
2020-10-17,Surrey,E10000030,133,0
2020-10-16,Surrey,E10000030,160,0
2020-10-15,Surrey,E10000030,155,1
2020-10-14,Surrey,E10000030,170,1
2020-10-13,Surrey,E10000030,141,0
2020-10-12,Surrey,E10000030,148,3
2020-10-11,Surrey,E10000030,81,0
2020-10-10,Surrey,E10000030,93,0
2020-10-09,Surrey,E10000030,123,1
2020-10-08,Surrey,E10000030,132,2
2020-10-07,Surrey,E10000030,170,0
2020-10-06,Surrey,E10000030,98,0
2020-10-05,Surrey,E10000030,130,0
2020-10-04,Surrey,E10000030,93,0
2020-10-03,Surrey,E10000030,93,1
2020-10-02,Surrey,E10000030,135,0
2020-10-01,Surrey,E10000030,113,0
2020-09-30,Surrey,E10000030,83,0
2020-09-29,Surrey,E10000030,62,0
2020-09-28,Surrey,E10000030,62,0
2020-09-27,Surrey,E10000030,33,0
2020-09-26,Surrey,E10000030,37,0
2020-09-25,Surrey,E10000030,38,1
2020-09-24,Surrey,E10000030,41,0
2020-09-23,Surrey,E10000030,36,1
2020-09-22,Surrey,E10000030,49,0
2020-09-21,Surrey,E10000030,34,0
2020-09-20,Surrey,E10000030,31,0
2020-09-19,Surrey,E10000030,21,1
2020-09-18,Surrey,E10000030,36,0
2020-09-17,Surrey,E10000030,22,0
2020-09-16,Surrey,E10000030,25,0
2020-09-15,Surrey,E10000030,16,0
2020-09-14,Surrey,E10000030,16,0
2020-09-13,Surrey,E10000030,17,1
2020-09-12,Surrey,E10000030,20,0
2020-09-11,Surrey,E10000030,27,0
2020-09-10,Surrey,E10000030,30,0
2020-09-09,Surrey,E10000030,33,0
2020-09-08,Surrey,E10000030,38,0
2020-09-07,Surrey,E10000030,44,0
2020-09-06,Surrey,E10000030,30,0
2020-09-05,Surrey,E10000030,22,0
2020-09-04,Surrey,E10000030,41,1
2020-09-03,Surrey,E10000030,30,1
2020-09-02,Surrey,E10000030,38,0
2020-09-01,Surrey,E10000030,33,0
2020-08-31,Surrey,E10000030,23,0
2020-08-30,Surrey,E10000030,21,0
2020-08-29,Surrey,E10000030,26,0
2020-08-28,Surrey,E10000030,22,1
2020-08-27,Surrey,E10000030,19,0
2020-08-26,Surrey,E10000030,19,0
2020-08-25,Surrey,E10000030,16,0
2020-08-24,Surrey,E10000030,15,0
2020-08-23,Surrey,E10000030,11,0
2020-08-22,Surrey,E10000030,14,0
2020-08-21,Surrey,E10000030,15,0
2020-08-20,Surrey,E10000030,17,0
2020-08-19,Surrey,E10000030,19,0
2020-08-18,Surrey,E10000030,16,0
2020-08-17,Surrey,E10000030,24,0
2020-08-16,Surrey,E10000030,7,0
2020-08-15,Surrey,E10000030,9,0
2020-08-14,Surrey,E10000030,14,0
2020-08-13,Surrey,E10000030,13,0
2020-08-12,Surrey,E10000030,24,0
2020-08-11,Surrey,E10000030,12,0
2020-08-10,Surrey,E10000030,22,1
2020-08-09,Surrey,E10000030,7,0
2020-08-08,Surrey,E10000030,2,0
2020-08-07,Surrey,E10000030,4,0
2020-08-06,Surrey,E10000030,5,0
2020-08-05,Surrey,E10000030,10,0
2020-08-04,Surrey,E10000030,12,0
2020-08-03,Surrey,E10000030,11,0
2020-08-02,Surrey,E10000030,4,0
2020-08-01,Surrey,E10000030,4,0
2020-07-31,Surrey,E10000030,5,0
2020-07-30,Surrey,E10000030,9,0
2020-07-29,Surrey,E10000030,7,0
2020-07-28,Surrey,E10000030,11,0
2020-07-27,Surrey,E10000030,6,0
2020-07-26,Surrey,E10000030,4,0
2020-07-25,Surrey,E10000030,5,0
2020-07-24,Surrey,E10000030,5,0
2020-07-23,Surrey,E10000030,7,0
2020-07-22,Surrey,E10000030,5,0
2020-07-21,Surrey,E10000030,7,1
2020-07-20,Surrey,E10000030,8,0
2020-07-19,Surrey,E10000030,1,0
2020-07-18,Surrey,E10000030,4,0
2020-07-17,Surrey,E10000030,4,0
2020-07-16,Surrey,E10000030,5,0
2020-07-15,Surrey,E10000030,5,0
2020-07-14,Surrey,E10000030,1,0
2020-07-13,Surrey,E10000030,7,0
2020-07-12,Surrey,E10000030,2,2
2020-07-11,Surrey,E10000030,2,1
2020-07-10,Surrey,E10000030,6,0
2020-07-09,Surrey,E10000030,7,2
2020-07-08,Surrey,E10000030,14,1
2020-07-07,Surrey,E10000030,6,1
2020-07-06,Surrey,E10000030,5,0
2020-07-05,Surrey,E10000030,10,0
2020-07-04,Surrey,E10000030,3,1
2020-07-03,Surrey,E10000030,6,1
2020-07-02,Surrey,E10000030,7,2
2020-07-01,Surrey,E10000030,9,0
2020-06-30,Surrey,E10000030,5,1
2020-06-29,Surrey,E10000030,9,0
2020-06-28,Surrey,E10000030,3,1
2020-06-27,Surrey,E10000030,11,1
2020-06-26,Surrey,E10000030,3,2
2020-06-25,Surrey,E10000030,5,1
2020-06-24,Surrey,E10000030,3,1
2020-06-23,Surrey,E10000030,11,0
2020-06-22,Surrey,E10000030,6,1
2020-06-21,Surrey,E10000030,7,2
2020-06-20,Surrey,E10000030,0,0
2020-06-19,Surrey,E10000030,6,2
2020-06-18,Surrey,E10000030,8,0
2020-06-17,Surrey,E10000030,7,0
2020-06-16,Surrey,E10000030,6,3
2020-06-15,Surrey,E10000030,12,1
2020-06-14,Surrey,E10000030,9,2
2020-06-13,Surrey,E10000030,6,2
2020-06-12,Surrey,E10000030,5,0
2020-06-11,Surrey,E10000030,15,0
2020-06-10,Surrey,E10000030,11,0
2020-06-09,Surrey,E10000030,7,1
2020-06-08,Surrey,E10000030,10,1
2020-06-07,Surrey,E10000030,5,0
2020-06-06,Surrey,E10000030,6,2
2020-06-05,Surrey,E10000030,8,1
2020-06-04,Surrey,E10000030,12,5
2020-06-03,Surrey,E10000030,3,5
2020-06-02,Surrey,E10000030,16,4
2020-06-01,Surrey,E10000030,8,2
2020-05-31,Surrey,E10000030,9,3
2020-05-30,Surrey,E10000030,11,4
2020-05-29,Surrey,E10000030,12,4
2020-05-28,Surrey,E10000030,23,3
2020-05-27,Surrey,E10000030,20,1
2020-05-26,Surrey,E10000030,12,1
2020-05-25,Surrey,E10000030,19,0
2020-05-24,Surrey,E10000030,10,6
2020-05-23,Surrey,E10000030,17,10
2020-05-22,Surrey,E10000030,16,3
2020-05-21,Surrey,E10000030,29,4
2020-05-20,Surrey,E10000030,39,7
2020-05-19,Surrey,E10000030,29,5
2020-05-18,Surrey,E10000030,33,3
2020-05-17,Surrey,E10000030,23,1
2020-05-16,Surrey,E10000030,29,2
2020-05-15,Surrey,E10000030,32,3
2020-05-14,Surrey,E10000030,36,10
2020-05-13,Surrey,E10000030,66,7
2020-05-12,Surrey,E10000030,57,6
2020-05-11,Surrey,E10000030,45,5
2020-05-10,Surrey,E10000030,36,5
2020-05-09,Surrey,E10000030,23,5
2020-05-08,Surrey,E10000030,35,4
2020-05-07,Surrey,E10000030,74,3
2020-05-06,Surrey,E10000030,40,5
2020-05-05,Surrey,E10000030,54,8
2020-05-04,Surrey,E10000030,45,7
2020-05-03,Surrey,E10000030,49,4
2020-05-02,Surrey,E10000030,62,11
2020-05-01,Surrey,E10000030,67,13
2020-04-30,Surrey,E10000030,67,7
2020-04-29,Surrey,E10000030,65,12
2020-04-28,Surrey,E10000030,70,12
2020-04-27,Surrey,E10000030,60,11
2020-04-26,Surrey,E10000030,48,12
2020-04-25,Surrey,E10000030,73,17
2020-04-24,Surrey,E10000030,95,18
2020-04-23,Surrey,E10000030,100,13
2020-04-22,Surrey,E10000030,92,16
2020-04-21,Surrey,E10000030,108,20
2020-04-20,Surrey,E10000030,77,22
2020-04-19,Surrey,E10000030,77,17
2020-04-18,Surrey,E10000030,94,12
2020-04-17,Surrey,E10000030,103,18
2020-04-16,Surrey,E10000030,84,14
2020-04-15,Surrey,E10000030,145,13
2020-04-14,Surrey,E10000030,103,15
2020-04-13,Surrey,E10000030,105,16
2020-04-12,Surrey,E10000030,78,17
2020-04-11,Surrey,E10000030,66,15
2020-04-10,Surrey,E10000030,87,17
2020-04-09,Surrey,E10000030,67,27
2020-04-08,Surrey,E10000030,86,21
2020-04-07,Surrey,E10000030,119,19
2020-04-06,Surrey,E10000030,87,15
2020-04-05,Surrey,E10000030,66,15
2020-04-04,Surrey,E10000030,68,31
2020-04-03,Surrey,E10000030,64,15
2020-04-02,Surrey,E10000030,72,17
2020-04-01,Surrey,E10000030,93,22
2020-03-31,Surrey,E10000030,64,15
2020-03-30,Surrey,E10000030,101,12
2020-03-29,Surrey,E10000030,49,14
2020-03-28,Surrey,E10000030,58,7
2020-03-27,Surrey,E10000030,55,6
2020-03-26,Surrey,E10000030,55,6
2020-03-25,Surrey,E10000030,54,5
2020-03-24,Surrey,E10000030,44,8
2020-03-23,Surrey,E10000030,50,3
2020-03-22,Surrey,E10000030,36,2
2020-03-21,Surrey,E10000030,23,5
2020-03-20,Surrey,E10000030,26,2
2020-03-19,Surrey,E10000030,22,2
2020-03-18,Surrey,E10000030,34,1
2020-03-17,Surrey,E10000030,19,1
2020-03-16,Surrey,E10000030,13,3
2020-03-15,Surrey,E10000030,9,0
2020-03-14,Surrey,E10000030,9,1
2020-03-13,Surrey,E10000030,5,1
2020-03-12,Surrey,E10000030,18,
2020-03-11,Surrey,E10000030,5,
2020-03-10,Surrey,E10000030,5,
2020-03-09,Surrey,E10000030,3,
2020-03-08,Surrey,E10000030,2,
2020-03-07,Surrey,E10000030,0,
2020-03-06,Surrey,E10000030,2,
2020-03-05,Surrey,E10000030,0,
2020-03-04,Surrey,E10000030,0,
2020-03-03,Surrey,E10000030,2,
2020-03-02,Surrey,E10000030,0,
2020-03-01,Surrey,E10000030,0,
2020-02-29,Surrey,E10000030,0,
2020-02-28,Surrey,E10000030,1,
2020-02-27,Surrey,E10000030,0,
2020-02-26,Surrey,E10000030,0,
2020-02-25,Surrey,E10000030,1,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2021-02-02,Sutton,E09000029,9,0
2021-02-01,Sutton,E09000029,71,1
2021-01-31,Sutton,E09000029,60,1
2021-01-30,Sutton,E09000029,66,2
2021-01-29,Sutton,E09000029,82,4
2021-01-28,Sutton,E09000029,100,3
2021-01-27,Sutton,E09000029,103,2
2021-01-26,Sutton,E09000029,96,4
2021-01-25,Sutton,E09000029,126,5
2021-01-24,Sutton,E09000029,61,6
2021-01-23,Sutton,E09000029,94,8
2021-01-22,Sutton,E09000029,135,2
2021-01-21,Sutton,E09000029,140,7
2021-01-20,Sutton,E09000029,130,6
2021-01-19,Sutton,E09000029,143,8
2021-01-18,Sutton,E09000029,242,6
2021-01-17,Sutton,E09000029,130,5
2021-01-16,Sutton,E09000029,151,4
2021-01-15,Sutton,E09000029,148,4
2021-01-14,Sutton,E09000029,207,5
2021-01-13,Sutton,E09000029,220,9
2021-01-12,Sutton,E09000029,224,10
2021-01-11,Sutton,E09000029,286,4
2021-01-10,Sutton,E09000029,146,3
2021-01-09,Sutton,E09000029,189,3
2021-01-08,Sutton,E09000029,210,6
2021-01-07,Sutton,E09000029,244,12
2021-01-06,Sutton,E09000029,270,7
2021-01-05,Sutton,E09000029,281,4
2021-01-04,Sutton,E09000029,357,3
2021-01-03,Sutton,E09000029,308,5
2021-01-02,Sutton,E09000029,323,4
2021-01-01,Sutton,E09000029,194,0
2020-12-31,Sutton,E09000029,274,2
2020-12-30,Sutton,E09000029,461,3
2020-12-29,Sutton,E09000029,515,4
2020-12-28,Sutton,E09000029,250,1
2020-12-27,Sutton,E09000029,346,0
2020-12-26,Sutton,E09000029,266,0
2020-12-25,Sutton,E09000029,103,5
2020-12-24,Sutton,E09000029,242,1
2020-12-23,Sutton,E09000029,266,1
2020-12-22,Sutton,E09000029,314,4
2020-12-21,Sutton,E09000029,277,2
2020-12-20,Sutton,E09000029,227,2
2020-12-19,Sutton,E09000029,118,0
2020-12-18,Sutton,E09000029,219,2
2020-12-17,Sutton,E09000029,198,4
2020-12-16,Sutton,E09000029,190,0
2020-12-15,Sutton,E09000029,174,3
2020-12-14,Sutton,E09000029,179,1
2020-12-13,Sutton,E09000029,123,0
2020-12-12,Sutton,E09000029,90,1
2020-12-11,Sutton,E09000029,125,0
2020-12-10,Sutton,E09000029,130,1
2020-12-09,Sutton,E09000029,105,0
2020-12-08,Sutton,E09000029,90,0
2020-12-07,Sutton,E09000029,56,2
2020-12-06,Sutton,E09000029,51,2
2020-12-05,Sutton,E09000029,50,1
2020-12-04,Sutton,E09000029,72,2
2020-12-03,Sutton,E09000029,47,2
2020-12-02,Sutton,E09000029,77,0
2020-12-01,Sutton,E09000029,37,1
2020-11-30,Sutton,E09000029,54,3
2020-11-29,Sutton,E09000029,42,2
2020-11-28,Sutton,E09000029,32,2
2020-11-27,Sutton,E09000029,35,3
2020-11-26,Sutton,E09000029,47,2
2020-11-25,Sutton,E09000029,51,1
2020-11-24,Sutton,E09000029,41,0
2020-11-23,Sutton,E09000029,32,0
2020-11-22,Sutton,E09000029,23,1
2020-11-21,Sutton,E09000029,38,1
2020-11-20,Sutton,E09000029,37,1
2020-11-19,Sutton,E09000029,38,1
2020-11-18,Sutton,E09000029,45,1
2020-11-17,Sutton,E09000029,45,0
2020-11-16,Sutton,E09000029,58,0
2020-11-15,Sutton,E09000029,39,1
2020-11-14,Sutton,E09000029,44,0
2020-11-13,Sutton,E09000029,48,0
2020-11-12,Sutton,E09000029,63,3
2020-11-11,Sutton,E09000029,72,0
2020-11-10,Sutton,E09000029,55,1
2020-11-09,Sutton,E09000029,63,0
2020-11-08,Sutton,E09000029,32,3
2020-11-07,Sutton,E09000029,27,1
2020-11-06,Sutton,E09000029,57,1
2020-11-05,Sutton,E09000029,38,0
2020-11-04,Sutton,E09000029,49,0
2020-11-03,Sutton,E09000029,54,0
2020-11-02,Sutton,E09000029,42,1
2020-11-01,Sutton,E09000029,32,0
2020-10-31,Sutton,E09000029,21,0
2020-10-30,Sutton,E09000029,33,0
2020-10-29,Sutton,E09000029,42,0
2020-10-28,Sutton,E09000029,26,0
2020-10-27,Sutton,E09000029,36,0
2020-10-26,Sutton,E09000029,46,0
2020-10-25,Sutton,E09000029,27,1
2020-10-24,Sutton,E09000029,35,0
2020-10-23,Sutton,E09000029,36,0
2020-10-22,Sutton,E09000029,49,0
2020-10-21,Sutton,E09000029,27,0
2020-10-20,Sutton,E09000029,30,1
2020-10-19,Sutton,E09000029,49,0
2020-10-18,Sutton,E09000029,21,0
2020-10-17,Sutton,E09000029,17,0
2020-10-16,Sutton,E09000029,29,0
2020-10-15,Sutton,E09000029,31,0
2020-10-14,Sutton,E09000029,21,0
2020-10-13,Sutton,E09000029,34,0
2020-10-12,Sutton,E09000029,17,0
2020-10-11,Sutton,E09000029,13,0
2020-10-10,Sutton,E09000029,12,0
2020-10-09,Sutton,E09000029,32,0
2020-10-08,Sutton,E09000029,25,0
2020-10-07,Sutton,E09000029,27,0
2020-10-06,Sutton,E09000029,16,0
2020-10-05,Sutton,E09000029,17,0
2020-10-04,Sutton,E09000029,8,0
2020-10-03,Sutton,E09000029,9,0
2020-10-02,Sutton,E09000029,13,0
2020-10-01,Sutton,E09000029,11,0
2020-09-30,Sutton,E09000029,11,0
2020-09-29,Sutton,E09000029,10,0
2020-09-28,Sutton,E09000029,7,1
2020-09-27,Sutton,E09000029,3,0
2020-09-26,Sutton,E09000029,11,0
2020-09-25,Sutton,E09000029,5,0
2020-09-24,Sutton,E09000029,3,0
2020-09-23,Sutton,E09000029,4,0
2020-09-22,Sutton,E09000029,13,0
2020-09-21,Sutton,E09000029,8,0
2020-09-20,Sutton,E09000029,2,0
2020-09-19,Sutton,E09000029,2,0
2020-09-18,Sutton,E09000029,6,0
2020-09-17,Sutton,E09000029,7,0
2020-09-16,Sutton,E09000029,2,0
2020-09-15,Sutton,E09000029,1,0
2020-09-14,Sutton,E09000029,5,0
2020-09-13,Sutton,E09000029,2,0
2020-09-12,Sutton,E09000029,6,0
2020-09-11,Sutton,E09000029,6,0
2020-09-10,Sutton,E09000029,3,0
2020-09-09,Sutton,E09000029,2,0
2020-09-08,Sutton,E09000029,5,0
2020-09-07,Sutton,E09000029,4,0
2020-09-06,Sutton,E09000029,3,0
2020-09-05,Sutton,E09000029,1,0
2020-09-04,Sutton,E09000029,4,0
2020-09-03,Sutton,E09000029,4,0
2020-09-02,Sutton,E09000029,3,0
2020-09-01,Sutton,E09000029,6,0
2020-08-31,Sutton,E09000029,4,0
2020-08-30,Sutton,E09000029,0,0
2020-08-29,Sutton,E09000029,3,0
2020-08-28,Sutton,E09000029,5,0
2020-08-27,Sutton,E09000029,2,0
2020-08-26,Sutton,E09000029,2,0
2020-08-25,Sutton,E09000029,1,0
2020-08-24,Sutton,E09000029,0,0
2020-08-23,Sutton,E09000029,4,0
2020-08-22,Sutton,E09000029,2,0
2020-08-21,Sutton,E09000029,3,0
2020-08-20,Sutton,E09000029,3,0
2020-08-19,Sutton,E09000029,5,0
2020-08-18,Sutton,E09000029,5,0
2020-08-17,Sutton,E09000029,5,0
2020-08-16,Sutton,E09000029,1,0
2020-08-15,Sutton,E09000029,0,0
2020-08-14,Sutton,E09000029,1,0
2020-08-13,Sutton,E09000029,1,0
2020-08-12,Sutton,E09000029,1,0
2020-08-11,Sutton,E09000029,1,0
2020-08-10,Sutton,E09000029,2,0
2020-08-09,Sutton,E09000029,0,0
2020-08-08,Sutton,E09000029,0,0
2020-08-07,Sutton,E09000029,1,0
2020-08-06,Sutton,E09000029,1,0
2020-08-05,Sutton,E09000029,0,0
2020-08-04,Sutton,E09000029,2,0
2020-08-03,Sutton,E09000029,2,0
2020-08-02,Sutton,E09000029,0,0
2020-08-01,Sutton,E09000029,0,0
2020-07-31,Sutton,E09000029,2,0
2020-07-30,Sutton,E09000029,0,0
2020-07-29,Sutton,E09000029,1,0
2020-07-28,Sutton,E09000029,2,0
2020-07-27,Sutton,E09000029,2,0
2020-07-26,Sutton,E09000029,0,0
2020-07-25,Sutton,E09000029,3,0
2020-07-24,Sutton,E09000029,1,0
2020-07-23,Sutton,E09000029,3,0
2020-07-22,Sutton,E09000029,2,0
2020-07-21,Sutton,E09000029,5,0
2020-07-20,Sutton,E09000029,1,0
2020-07-19,Sutton,E09000029,2,0
2020-07-18,Sutton,E09000029,0,0
2020-07-17,Sutton,E09000029,0,0
2020-07-16,Sutton,E09000029,1,0
2020-07-15,Sutton,E09000029,0,0
2020-07-14,Sutton,E09000029,2,0
2020-07-13,Sutton,E09000029,1,0
2020-07-12,Sutton,E09000029,1,0
2020-07-11,Sutton,E09000029,0,0
2020-07-10,Sutton,E09000029,0,0
2020-07-09,Sutton,E09000029,3,0
2020-07-08,Sutton,E09000029,4,0
2020-07-07,Sutton,E09000029,0,0
2020-07-06,Sutton,E09000029,1,0
2020-07-05,Sutton,E09000029,0,0
2020-07-04,Sutton,E09000029,0,0
2020-07-03,Sutton,E09000029,0,0
2020-07-02,Sutton,E09000029,1,1
2020-07-01,Sutton,E09000029,1,0
2020-06-30,Sutton,E09000029,0,0
2020-06-29,Sutton,E09000029,0,0
2020-06-28,Sutton,E09000029,0,0
2020-06-27,Sutton,E09000029,0,0
