date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-09-22,Stoke-on-Trent,E06000021,17,
2020-09-21,Stoke-on-Trent,E06000021,13,
2020-09-20,Stoke-on-Trent,E06000021,15,
2020-09-19,Stoke-on-Trent,E06000021,12,
2020-09-18,Stoke-on-Trent,E06000021,15,
2020-09-17,Stoke-on-Trent,E06000021,12,
2020-09-16,Stoke-on-Trent,E06000021,13,
2020-09-15,Stoke-on-Trent,E06000021,19,
2020-09-14,Stoke-on-Trent,E06000021,14,
2020-09-13,Stoke-on-Trent,E06000021,6,
2020-09-12,Stoke-on-Trent,E06000021,13,
2020-09-11,Stoke-on-Trent,E06000021,9,
2020-09-10,Stoke-on-Trent,E06000021,8,
2020-09-09,Stoke-on-Trent,E06000021,15,
2020-09-08,Stoke-on-Trent,E06000021,11,
2020-09-07,Stoke-on-Trent,E06000021,18,
2020-09-06,Stoke-on-Trent,E06000021,7,
2020-09-05,Stoke-on-Trent,E06000021,9,
2020-09-04,Stoke-on-Trent,E06000021,5,
2020-09-03,Stoke-on-Trent,E06000021,12,
2020-09-02,Stoke-on-Trent,E06000021,18,
2020-09-01,Stoke-on-Trent,E06000021,17,
2020-08-31,Stoke-on-Trent,E06000021,9,
2020-08-30,Stoke-on-Trent,E06000021,1,
2020-08-29,Stoke-on-Trent,E06000021,4,
2020-08-28,Stoke-on-Trent,E06000021,6,
2020-08-27,Stoke-on-Trent,E06000021,6,
2020-08-26,Stoke-on-Trent,E06000021,7,
2020-08-25,Stoke-on-Trent,E06000021,11,
2020-08-24,Stoke-on-Trent,E06000021,4,
2020-08-23,Stoke-on-Trent,E06000021,7,
2020-08-22,Stoke-on-Trent,E06000021,1,
2020-08-21,Stoke-on-Trent,E06000021,6,
2020-08-20,Stoke-on-Trent,E06000021,12,
2020-08-19,Stoke-on-Trent,E06000021,14,
2020-08-18,Stoke-on-Trent,E06000021,7,
2020-08-17,Stoke-on-Trent,E06000021,13,
2020-08-16,Stoke-on-Trent,E06000021,6,
2020-08-15,Stoke-on-Trent,E06000021,19,
2020-08-14,Stoke-on-Trent,E06000021,12,
2020-08-13,Stoke-on-Trent,E06000021,6,
2020-08-12,Stoke-on-Trent,E06000021,7,
2020-08-11,Stoke-on-Trent,E06000021,5,
2020-08-10,Stoke-on-Trent,E06000021,7,
2020-08-09,Stoke-on-Trent,E06000021,1,
2020-08-08,Stoke-on-Trent,E06000021,9,
2020-08-07,Stoke-on-Trent,E06000021,5,
2020-08-06,Stoke-on-Trent,E06000021,4,
2020-08-05,Stoke-on-Trent,E06000021,6,
2020-08-04,Stoke-on-Trent,E06000021,9,
2020-08-03,Stoke-on-Trent,E06000021,8,
2020-08-02,Stoke-on-Trent,E06000021,4,
2020-08-01,Stoke-on-Trent,E06000021,2,
2020-07-31,Stoke-on-Trent,E06000021,0,
2020-07-30,Stoke-on-Trent,E06000021,0,
2020-07-29,Stoke-on-Trent,E06000021,3,
2020-07-28,Stoke-on-Trent,E06000021,4,
2020-07-27,Stoke-on-Trent,E06000021,2,
2020-07-26,Stoke-on-Trent,E06000021,0,
2020-07-25,Stoke-on-Trent,E06000021,0,
2020-07-24,Stoke-on-Trent,E06000021,1,
2020-07-23,Stoke-on-Trent,E06000021,2,
2020-07-22,Stoke-on-Trent,E06000021,3,
2020-07-21,Stoke-on-Trent,E06000021,3,
2020-07-20,Stoke-on-Trent,E06000021,0,
2020-07-19,Stoke-on-Trent,E06000021,0,
2020-07-18,Stoke-on-Trent,E06000021,3,
2020-07-17,Stoke-on-Trent,E06000021,3,
2020-07-16,Stoke-on-Trent,E06000021,0,
2020-07-15,Stoke-on-Trent,E06000021,1,
2020-07-14,Stoke-on-Trent,E06000021,2,
2020-07-13,Stoke-on-Trent,E06000021,2,
2020-07-12,Stoke-on-Trent,E06000021,0,
2020-07-11,Stoke-on-Trent,E06000021,1,
2020-07-10,Stoke-on-Trent,E06000021,2,
2020-07-09,Stoke-on-Trent,E06000021,5,
2020-07-08,Stoke-on-Trent,E06000021,10,
2020-07-07,Stoke-on-Trent,E06000021,3,
2020-07-06,Stoke-on-Trent,E06000021,6,
2020-07-05,Stoke-on-Trent,E06000021,6,
2020-07-04,Stoke-on-Trent,E06000021,1,
2020-07-03,Stoke-on-Trent,E06000021,3,
2020-07-02,Stoke-on-Trent,E06000021,8,
2020-07-01,Stoke-on-Trent,E06000021,4,
2020-06-30,Stoke-on-Trent,E06000021,8,
2020-06-29,Stoke-on-Trent,E06000021,2,
2020-06-28,Stoke-on-Trent,E06000021,0,
2020-06-27,Stoke-on-Trent,E06000021,2,
2020-06-26,Stoke-on-Trent,E06000021,5,
2020-06-25,Stoke-on-Trent,E06000021,7,
2020-06-24,Stoke-on-Trent,E06000021,7,
2020-06-23,Stoke-on-Trent,E06000021,11,
2020-06-22,Stoke-on-Trent,E06000021,5,
2020-06-21,Stoke-on-Trent,E06000021,2,
2020-06-20,Stoke-on-Trent,E06000021,5,
2020-06-19,Stoke-on-Trent,E06000021,7,
2020-06-18,Stoke-on-Trent,E06000021,9,
2020-06-17,Stoke-on-Trent,E06000021,9,
2020-06-16,Stoke-on-Trent,E06000021,10,
2020-06-15,Stoke-on-Trent,E06000021,4,
2020-06-14,Stoke-on-Trent,E06000021,5,
2020-06-13,Stoke-on-Trent,E06000021,14,
2020-06-12,Stoke-on-Trent,E06000021,5,
2020-06-11,Stoke-on-Trent,E06000021,9,
2020-06-10,Stoke-on-Trent,E06000021,6,
2020-06-09,Stoke-on-Trent,E06000021,13,
2020-06-08,Stoke-on-Trent,E06000021,5,
2020-06-07,Stoke-on-Trent,E06000021,4,
2020-06-06,Stoke-on-Trent,E06000021,4,
2020-06-05,Stoke-on-Trent,E06000021,13,
2020-06-04,Stoke-on-Trent,E06000021,11,
2020-06-03,Stoke-on-Trent,E06000021,10,
2020-06-02,Stoke-on-Trent,E06000021,15,
2020-06-01,Stoke-on-Trent,E06000021,16,
2020-05-31,Stoke-on-Trent,E06000021,14,
2020-05-30,Stoke-on-Trent,E06000021,14,
2020-05-29,Stoke-on-Trent,E06000021,11,
2020-05-28,Stoke-on-Trent,E06000021,16,
2020-05-27,Stoke-on-Trent,E06000021,29,
2020-05-26,Stoke-on-Trent,E06000021,18,
2020-05-25,Stoke-on-Trent,E06000021,12,
2020-05-24,Stoke-on-Trent,E06000021,16,
2020-05-23,Stoke-on-Trent,E06000021,10,
2020-05-22,Stoke-on-Trent,E06000021,19,
2020-05-21,Stoke-on-Trent,E06000021,13,
2020-05-20,Stoke-on-Trent,E06000021,20,
2020-05-19,Stoke-on-Trent,E06000021,15,
2020-05-18,Stoke-on-Trent,E06000021,13,
2020-05-17,Stoke-on-Trent,E06000021,10,
2020-05-16,Stoke-on-Trent,E06000021,16,
2020-05-15,Stoke-on-Trent,E06000021,20,
2020-05-14,Stoke-on-Trent,E06000021,27,
2020-05-13,Stoke-on-Trent,E06000021,19,
2020-05-12,Stoke-on-Trent,E06000021,35,
2020-05-11,Stoke-on-Trent,E06000021,22,
2020-05-10,Stoke-on-Trent,E06000021,20,
2020-05-09,Stoke-on-Trent,E06000021,8,
2020-05-08,Stoke-on-Trent,E06000021,30,
2020-05-07,Stoke-on-Trent,E06000021,31,
2020-05-06,Stoke-on-Trent,E06000021,38,
2020-05-05,Stoke-on-Trent,E06000021,28,
2020-05-04,Stoke-on-Trent,E06000021,20,
2020-05-03,Stoke-on-Trent,E06000021,21,
2020-05-02,Stoke-on-Trent,E06000021,26,
2020-05-01,Stoke-on-Trent,E06000021,27,
2020-04-30,Stoke-on-Trent,E06000021,46,
2020-04-29,Stoke-on-Trent,E06000021,22,
2020-04-28,Stoke-on-Trent,E06000021,27,
2020-04-27,Stoke-on-Trent,E06000021,22,
2020-04-26,Stoke-on-Trent,E06000021,16,
2020-04-25,Stoke-on-Trent,E06000021,20,
2020-04-24,Stoke-on-Trent,E06000021,24,
2020-04-23,Stoke-on-Trent,E06000021,25,
2020-04-22,Stoke-on-Trent,E06000021,20,
2020-04-21,Stoke-on-Trent,E06000021,21,
2020-04-20,Stoke-on-Trent,E06000021,17,
2020-04-19,Stoke-on-Trent,E06000021,14,
2020-04-18,Stoke-on-Trent,E06000021,14,
2020-04-17,Stoke-on-Trent,E06000021,16,
2020-04-16,Stoke-on-Trent,E06000021,10,
2020-04-15,Stoke-on-Trent,E06000021,16,
2020-04-14,Stoke-on-Trent,E06000021,14,
2020-04-13,Stoke-on-Trent,E06000021,15,
2020-04-12,Stoke-on-Trent,E06000021,10,
2020-04-11,Stoke-on-Trent,E06000021,12,
2020-04-10,Stoke-on-Trent,E06000021,24,
2020-04-09,Stoke-on-Trent,E06000021,11,
2020-04-08,Stoke-on-Trent,E06000021,18,
2020-04-07,Stoke-on-Trent,E06000021,11,
2020-04-06,Stoke-on-Trent,E06000021,5,
2020-04-05,Stoke-on-Trent,E06000021,15,
2020-04-04,Stoke-on-Trent,E06000021,6,
2020-04-03,Stoke-on-Trent,E06000021,11,
2020-04-02,Stoke-on-Trent,E06000021,9,
2020-04-01,Stoke-on-Trent,E06000021,17,
2020-03-31,Stoke-on-Trent,E06000021,3,
2020-03-30,Stoke-on-Trent,E06000021,14,
2020-03-29,Stoke-on-Trent,E06000021,17,
2020-03-28,Stoke-on-Trent,E06000021,4,
2020-03-27,Stoke-on-Trent,E06000021,3,
2020-03-26,Stoke-on-Trent,E06000021,5,
2020-03-25,Stoke-on-Trent,E06000021,5,
2020-03-24,Stoke-on-Trent,E06000021,5,
2020-03-23,Stoke-on-Trent,E06000021,4,
2020-03-22,Stoke-on-Trent,E06000021,2,
2020-03-21,Stoke-on-Trent,E06000021,2,
2020-03-20,Stoke-on-Trent,E06000021,1,
2020-03-19,Stoke-on-Trent,E06000021,1,
2020-03-18,Stoke-on-Trent,E06000021,1,
2020-03-17,Stoke-on-Trent,E06000021,1,
2020-03-16,Stoke-on-Trent,E06000021,0,
2020-03-15,Stoke-on-Trent,E06000021,0,
2020-03-14,Stoke-on-Trent,E06000021,1,
2020-03-13,Stoke-on-Trent,E06000021,0,
2020-03-12,Stoke-on-Trent,E06000021,2,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-09-28,Suffolk,E10000029,0,
2020-09-27,Suffolk,E10000029,3,
2020-09-26,Suffolk,E10000029,5,
2020-09-25,Suffolk,E10000029,12,
2020-09-24,Suffolk,E10000029,10,
2020-09-23,Suffolk,E10000029,1,
2020-09-22,Suffolk,E10000029,10,
2020-09-21,Suffolk,E10000029,5,
2020-09-20,Suffolk,E10000029,7,
2020-09-19,Suffolk,E10000029,8,
2020-09-18,Suffolk,E10000029,11,
2020-09-17,Suffolk,E10000029,11,
2020-09-16,Suffolk,E10000029,7,
2020-09-15,Suffolk,E10000029,10,
2020-09-14,Suffolk,E10000029,6,
2020-09-13,Suffolk,E10000029,7,
2020-09-12,Suffolk,E10000029,4,
2020-09-11,Suffolk,E10000029,12,
2020-09-10,Suffolk,E10000029,15,
2020-09-09,Suffolk,E10000029,7,
2020-09-08,Suffolk,E10000029,13,
2020-09-07,Suffolk,E10000029,13,
2020-09-06,Suffolk,E10000029,5,
2020-09-05,Suffolk,E10000029,12,
2020-09-04,Suffolk,E10000029,15,
2020-09-03,Suffolk,E10000029,13,
2020-09-02,Suffolk,E10000029,10,
2020-09-01,Suffolk,E10000029,10,
2020-08-31,Suffolk,E10000029,7,
2020-08-30,Suffolk,E10000029,6,
2020-08-29,Suffolk,E10000029,4,
2020-08-28,Suffolk,E10000029,11,
2020-08-27,Suffolk,E10000029,8,
2020-08-26,Suffolk,E10000029,5,
2020-08-25,Suffolk,E10000029,4,
2020-08-24,Suffolk,E10000029,4,
2020-08-23,Suffolk,E10000029,1,
2020-08-22,Suffolk,E10000029,2,
2020-08-21,Suffolk,E10000029,2,
2020-08-20,Suffolk,E10000029,4,
2020-08-19,Suffolk,E10000029,3,
2020-08-18,Suffolk,E10000029,7,
2020-08-17,Suffolk,E10000029,3,
2020-08-16,Suffolk,E10000029,5,
2020-08-15,Suffolk,E10000029,2,
2020-08-14,Suffolk,E10000029,6,
2020-08-13,Suffolk,E10000029,2,
2020-08-12,Suffolk,E10000029,6,
2020-08-11,Suffolk,E10000029,1,
2020-08-10,Suffolk,E10000029,1,
2020-08-09,Suffolk,E10000029,0,
2020-08-08,Suffolk,E10000029,0,
2020-08-07,Suffolk,E10000029,6,
2020-08-06,Suffolk,E10000029,5,
2020-08-05,Suffolk,E10000029,12,
2020-08-04,Suffolk,E10000029,5,
2020-08-03,Suffolk,E10000029,3,
2020-08-02,Suffolk,E10000029,1,
2020-08-01,Suffolk,E10000029,4,
2020-07-31,Suffolk,E10000029,1,
2020-07-30,Suffolk,E10000029,1,
2020-07-29,Suffolk,E10000029,4,
2020-07-28,Suffolk,E10000029,3,
2020-07-27,Suffolk,E10000029,4,
2020-07-26,Suffolk,E10000029,2,
2020-07-25,Suffolk,E10000029,4,
2020-07-24,Suffolk,E10000029,6,
2020-07-23,Suffolk,E10000029,7,
2020-07-22,Suffolk,E10000029,4,
2020-07-21,Suffolk,E10000029,7,
2020-07-20,Suffolk,E10000029,4,
2020-07-19,Suffolk,E10000029,1,
2020-07-18,Suffolk,E10000029,1,
2020-07-17,Suffolk,E10000029,2,
2020-07-16,Suffolk,E10000029,3,
2020-07-15,Suffolk,E10000029,1,
2020-07-14,Suffolk,E10000029,2,
2020-07-13,Suffolk,E10000029,3,
2020-07-12,Suffolk,E10000029,1,
2020-07-11,Suffolk,E10000029,2,
2020-07-10,Suffolk,E10000029,1,
2020-07-09,Suffolk,E10000029,0,
2020-07-08,Suffolk,E10000029,3,
2020-07-07,Suffolk,E10000029,2,
2020-07-06,Suffolk,E10000029,2,
2020-07-05,Suffolk,E10000029,0,
2020-07-04,Suffolk,E10000029,3,
2020-07-03,Suffolk,E10000029,4,
2020-07-02,Suffolk,E10000029,4,
2020-07-01,Suffolk,E10000029,5,
2020-06-30,Suffolk,E10000029,0,
2020-06-29,Suffolk,E10000029,3,
2020-06-28,Suffolk,E10000029,2,
2020-06-27,Suffolk,E10000029,1,
2020-06-26,Suffolk,E10000029,4,
2020-06-25,Suffolk,E10000029,0,
2020-06-24,Suffolk,E10000029,3,
2020-06-23,Suffolk,E10000029,2,
2020-06-22,Suffolk,E10000029,0,
2020-06-21,Suffolk,E10000029,3,
2020-06-20,Suffolk,E10000029,0,
2020-06-19,Suffolk,E10000029,0,
2020-06-18,Suffolk,E10000029,2,
2020-06-17,Suffolk,E10000029,1,
2020-06-16,Suffolk,E10000029,5,
2020-06-15,Suffolk,E10000029,3,
2020-06-14,Suffolk,E10000029,0,
2020-06-13,Suffolk,E10000029,1,
2020-06-12,Suffolk,E10000029,3,
2020-06-11,Suffolk,E10000029,0,
2020-06-10,Suffolk,E10000029,3,
2020-06-09,Suffolk,E10000029,1,
2020-06-08,Suffolk,E10000029,8,
2020-06-07,Suffolk,E10000029,4,
2020-06-06,Suffolk,E10000029,8,
2020-06-05,Suffolk,E10000029,6,
2020-06-04,Suffolk,E10000029,8,
2020-06-03,Suffolk,E10000029,16,
2020-06-02,Suffolk,E10000029,19,
2020-06-01,Suffolk,E10000029,19,
2020-05-31,Suffolk,E10000029,13,
2020-05-30,Suffolk,E10000029,8,
2020-05-29,Suffolk,E10000029,17,
2020-05-28,Suffolk,E10000029,17,
2020-05-27,Suffolk,E10000029,20,
2020-05-26,Suffolk,E10000029,15,
2020-05-25,Suffolk,E10000029,10,
2020-05-24,Suffolk,E10000029,15,
2020-05-23,Suffolk,E10000029,11,
2020-05-22,Suffolk,E10000029,22,
2020-05-21,Suffolk,E10000029,40,
2020-05-20,Suffolk,E10000029,22,
2020-05-19,Suffolk,E10000029,26,
2020-05-18,Suffolk,E10000029,42,
2020-05-17,Suffolk,E10000029,12,
2020-05-16,Suffolk,E10000029,22,
2020-05-15,Suffolk,E10000029,33,
2020-05-14,Suffolk,E10000029,32,
2020-05-13,Suffolk,E10000029,42,
2020-05-12,Suffolk,E10000029,35,
2020-05-11,Suffolk,E10000029,68,
2020-05-10,Suffolk,E10000029,26,
2020-05-09,Suffolk,E10000029,15,
2020-05-08,Suffolk,E10000029,23,
2020-05-07,Suffolk,E10000029,52,
2020-05-06,Suffolk,E10000029,64,
2020-05-05,Suffolk,E10000029,39,
2020-05-04,Suffolk,E10000029,64,
2020-05-03,Suffolk,E10000029,41,
2020-05-02,Suffolk,E10000029,37,
2020-05-01,Suffolk,E10000029,89,
2020-04-30,Suffolk,E10000029,57,
2020-04-29,Suffolk,E10000029,53,
2020-04-28,Suffolk,E10000029,53,
2020-04-27,Suffolk,E10000029,56,
2020-04-26,Suffolk,E10000029,48,
2020-04-25,Suffolk,E10000029,58,
2020-04-24,Suffolk,E10000029,81,
2020-04-23,Suffolk,E10000029,76,
2020-04-22,Suffolk,E10000029,98,
2020-04-21,Suffolk,E10000029,44,
2020-04-20,Suffolk,E10000029,73,
2020-04-19,Suffolk,E10000029,44,
2020-04-18,Suffolk,E10000029,70,
2020-04-17,Suffolk,E10000029,37,
2020-04-16,Suffolk,E10000029,55,
2020-04-15,Suffolk,E10000029,36,
2020-04-14,Suffolk,E10000029,21,
2020-04-13,Suffolk,E10000029,19,
2020-04-12,Suffolk,E10000029,27,
2020-04-11,Suffolk,E10000029,27,
2020-04-10,Suffolk,E10000029,33,
2020-04-09,Suffolk,E10000029,27,
2020-04-08,Suffolk,E10000029,38,
2020-04-07,Suffolk,E10000029,27,
2020-04-06,Suffolk,E10000029,30,
2020-04-05,Suffolk,E10000029,31,
2020-04-04,Suffolk,E10000029,19,
2020-04-03,Suffolk,E10000029,30,
2020-04-02,Suffolk,E10000029,21,
2020-04-01,Suffolk,E10000029,29,
2020-03-31,Suffolk,E10000029,26,
2020-03-30,Suffolk,E10000029,23,
2020-03-29,Suffolk,E10000029,20,
2020-03-28,Suffolk,E10000029,6,
2020-03-27,Suffolk,E10000029,20,
2020-03-26,Suffolk,E10000029,18,
2020-03-25,Suffolk,E10000029,5,
2020-03-24,Suffolk,E10000029,10,
2020-03-23,Suffolk,E10000029,16,
2020-03-22,Suffolk,E10000029,7,
2020-03-21,Suffolk,E10000029,9,
2020-03-20,Suffolk,E10000029,4,
2020-03-19,Suffolk,E10000029,1,
2020-03-18,Suffolk,E10000029,4,
2020-03-17,Suffolk,E10000029,4,
2020-03-16,Suffolk,E10000029,1,
2020-03-15,Suffolk,E10000029,6,
2020-03-14,Suffolk,E10000029,2,
2020-03-13,Suffolk,E10000029,1,
2020-03-12,Suffolk,E10000029,3,
2020-03-11,Suffolk,E10000029,1,
2020-03-10,Suffolk,E10000029,2,
2020-03-09,Suffolk,E10000029,0,
2020-03-08,Suffolk,E10000029,0,
2020-03-07,Suffolk,E10000029,1,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-09-28,Sunderland,E08000024,3,
2020-09-27,Sunderland,E08000024,38,
2020-09-26,Sunderland,E08000024,45,
2020-09-25,Sunderland,E08000024,73,
2020-09-24,Sunderland,E08000024,90,
2020-09-23,Sunderland,E08000024,72,
2020-09-22,Sunderland,E08000024,81,
2020-09-21,Sunderland,E08000024,80,
2020-09-20,Sunderland,E08000024,77,
2020-09-19,Sunderland,E08000024,71,
2020-09-18,Sunderland,E08000024,74,
2020-09-17,Sunderland,E08000024,56,
2020-09-16,Sunderland,E08000024,53,
2020-09-15,Sunderland,E08000024,32,
2020-09-14,Sunderland,E08000024,27,
2020-09-13,Sunderland,E08000024,34,
2020-09-12,Sunderland,E08000024,22,
2020-09-11,Sunderland,E08000024,21,
2020-09-10,Sunderland,E08000024,31,
2020-09-09,Sunderland,E08000024,43,
2020-09-08,Sunderland,E08000024,47,
2020-09-07,Sunderland,E08000024,41,
2020-09-06,Sunderland,E08000024,36,
2020-09-05,Sunderland,E08000024,54,
2020-09-04,Sunderland,E08000024,34,
2020-09-03,Sunderland,E08000024,60,
2020-09-02,Sunderland,E08000024,12,
2020-09-01,Sunderland,E08000024,8,
2020-08-31,Sunderland,E08000024,3,
2020-08-30,Sunderland,E08000024,5,
2020-08-29,Sunderland,E08000024,4,
2020-08-28,Sunderland,E08000024,7,
2020-08-27,Sunderland,E08000024,2,
2020-08-26,Sunderland,E08000024,4,
2020-08-25,Sunderland,E08000024,0,
2020-08-24,Sunderland,E08000024,2,
2020-08-23,Sunderland,E08000024,5,
2020-08-22,Sunderland,E08000024,2,
2020-08-21,Sunderland,E08000024,1,
2020-08-20,Sunderland,E08000024,4,
2020-08-19,Sunderland,E08000024,5,
2020-08-18,Sunderland,E08000024,4,
2020-08-17,Sunderland,E08000024,0,
2020-08-16,Sunderland,E08000024,1,
2020-08-15,Sunderland,E08000024,1,
2020-08-14,Sunderland,E08000024,2,
2020-08-13,Sunderland,E08000024,8,
2020-08-12,Sunderland,E08000024,6,
2020-08-11,Sunderland,E08000024,1,
2020-08-10,Sunderland,E08000024,1,
2020-08-09,Sunderland,E08000024,0,
2020-08-08,Sunderland,E08000024,5,
2020-08-07,Sunderland,E08000024,6,
2020-08-06,Sunderland,E08000024,2,
2020-08-05,Sunderland,E08000024,3,
2020-08-04,Sunderland,E08000024,2,
2020-08-03,Sunderland,E08000024,3,
2020-08-02,Sunderland,E08000024,2,
2020-08-01,Sunderland,E08000024,3,
2020-07-31,Sunderland,E08000024,2,
2020-07-30,Sunderland,E08000024,0,
2020-07-29,Sunderland,E08000024,2,
2020-07-28,Sunderland,E08000024,1,
2020-07-27,Sunderland,E08000024,0,
2020-07-26,Sunderland,E08000024,0,
2020-07-25,Sunderland,E08000024,1,
2020-07-24,Sunderland,E08000024,0,
2020-07-23,Sunderland,E08000024,0,
2020-07-22,Sunderland,E08000024,1,
2020-07-21,Sunderland,E08000024,2,
2020-07-20,Sunderland,E08000024,0,
2020-07-19,Sunderland,E08000024,0,
2020-07-18,Sunderland,E08000024,0,
2020-07-17,Sunderland,E08000024,1,
2020-07-16,Sunderland,E08000024,4,
2020-07-15,Sunderland,E08000024,1,
2020-07-14,Sunderland,E08000024,0,
2020-07-13,Sunderland,E08000024,2,
2020-07-12,Sunderland,E08000024,0,
2020-07-11,Sunderland,E08000024,0,
2020-07-10,Sunderland,E08000024,1,
2020-07-09,Sunderland,E08000024,1,
2020-07-08,Sunderland,E08000024,3,
2020-07-07,Sunderland,E08000024,1,
2020-07-06,Sunderland,E08000024,1,
2020-07-05,Sunderland,E08000024,0,
2020-07-04,Sunderland,E08000024,1,
2020-07-03,Sunderland,E08000024,1,
2020-07-02,Sunderland,E08000024,0,
2020-07-01,Sunderland,E08000024,0,
2020-06-30,Sunderland,E08000024,0,
2020-06-29,Sunderland,E08000024,0,
2020-06-28,Sunderland,E08000024,1,
2020-06-27,Sunderland,E08000024,1,
2020-06-26,Sunderland,E08000024,0,
2020-06-25,Sunderland,E08000024,1,
2020-06-24,Sunderland,E08000024,0,
2020-06-23,Sunderland,E08000024,1,
2020-06-22,Sunderland,E08000024,1,
2020-06-21,Sunderland,E08000024,0,
2020-06-20,Sunderland,E08000024,1,
2020-06-19,Sunderland,E08000024,0,
2020-06-18,Sunderland,E08000024,2,
2020-06-17,Sunderland,E08000024,2,
2020-06-16,Sunderland,E08000024,0,
2020-06-15,Sunderland,E08000024,0,
2020-06-14,Sunderland,E08000024,0,
2020-06-13,Sunderland,E08000024,1,
2020-06-12,Sunderland,E08000024,0,
2020-06-11,Sunderland,E08000024,0,
2020-06-10,Sunderland,E08000024,2,
2020-06-09,Sunderland,E08000024,4,
2020-06-08,Sunderland,E08000024,2,
2020-06-07,Sunderland,E08000024,2,
2020-06-06,Sunderland,E08000024,0,
2020-06-05,Sunderland,E08000024,3,
2020-06-04,Sunderland,E08000024,4,
2020-06-03,Sunderland,E08000024,1,
2020-06-02,Sunderland,E08000024,3,
2020-06-01,Sunderland,E08000024,3,
2020-05-31,Sunderland,E08000024,2,
2020-05-30,Sunderland,E08000024,3,
2020-05-29,Sunderland,E08000024,7,
2020-05-28,Sunderland,E08000024,3,
2020-05-27,Sunderland,E08000024,4,
2020-05-26,Sunderland,E08000024,2,
2020-05-25,Sunderland,E08000024,2,
2020-05-24,Sunderland,E08000024,8,
2020-05-23,Sunderland,E08000024,8,
2020-05-22,Sunderland,E08000024,5,
2020-05-21,Sunderland,E08000024,6,
2020-05-20,Sunderland,E08000024,6,
2020-05-19,Sunderland,E08000024,11,
2020-05-18,Sunderland,E08000024,9,
2020-05-17,Sunderland,E08000024,4,
2020-05-16,Sunderland,E08000024,10,
2020-05-15,Sunderland,E08000024,8,
2020-05-14,Sunderland,E08000024,8,
2020-05-13,Sunderland,E08000024,10,
2020-05-12,Sunderland,E08000024,14,
2020-05-11,Sunderland,E08000024,13,
2020-05-10,Sunderland,E08000024,9,
2020-05-09,Sunderland,E08000024,38,
2020-05-08,Sunderland,E08000024,10,
2020-05-07,Sunderland,E08000024,14,
2020-05-06,Sunderland,E08000024,14,
2020-05-05,Sunderland,E08000024,20,
2020-05-04,Sunderland,E08000024,32,
2020-05-03,Sunderland,E08000024,13,
2020-05-02,Sunderland,E08000024,18,
2020-05-01,Sunderland,E08000024,35,
2020-04-30,Sunderland,E08000024,39,
2020-04-29,Sunderland,E08000024,49,
2020-04-28,Sunderland,E08000024,39,
2020-04-27,Sunderland,E08000024,28,
2020-04-26,Sunderland,E08000024,15,
2020-04-25,Sunderland,E08000024,27,
2020-04-24,Sunderland,E08000024,31,
2020-04-23,Sunderland,E08000024,33,
2020-04-22,Sunderland,E08000024,36,
2020-04-21,Sunderland,E08000024,26,
2020-04-20,Sunderland,E08000024,61,
2020-04-19,Sunderland,E08000024,42,
2020-04-18,Sunderland,E08000024,54,
2020-04-17,Sunderland,E08000024,42,
2020-04-16,Sunderland,E08000024,30,
2020-04-15,Sunderland,E08000024,57,
2020-04-14,Sunderland,E08000024,30,
2020-04-13,Sunderland,E08000024,34,
2020-04-12,Sunderland,E08000024,29,
2020-04-11,Sunderland,E08000024,47,
2020-04-10,Sunderland,E08000024,37,
2020-04-09,Sunderland,E08000024,47,
2020-04-08,Sunderland,E08000024,51,
2020-04-07,Sunderland,E08000024,49,
2020-04-06,Sunderland,E08000024,60,
2020-04-05,Sunderland,E08000024,49,
2020-04-04,Sunderland,E08000024,46,
2020-04-03,Sunderland,E08000024,48,
2020-04-02,Sunderland,E08000024,37,
2020-04-01,Sunderland,E08000024,44,
2020-03-31,Sunderland,E08000024,46,
2020-03-30,Sunderland,E08000024,29,
2020-03-29,Sunderland,E08000024,11,
2020-03-28,Sunderland,E08000024,4,
2020-03-27,Sunderland,E08000024,9,
2020-03-26,Sunderland,E08000024,11,
2020-03-25,Sunderland,E08000024,10,
2020-03-24,Sunderland,E08000024,18,
2020-03-23,Sunderland,E08000024,6,
2020-03-22,Sunderland,E08000024,2,
2020-03-21,Sunderland,E08000024,5,
2020-03-20,Sunderland,E08000024,3,
2020-03-19,Sunderland,E08000024,3,
2020-03-18,Sunderland,E08000024,1,
2020-03-17,Sunderland,E08000024,0,
2020-03-16,Sunderland,E08000024,2,
2020-03-15,Sunderland,E08000024,2,
2020-03-14,Sunderland,E08000024,0,
2020-03-13,Sunderland,E08000024,0,
2020-03-12,Sunderland,E08000024,0,
2020-03-11,Sunderland,E08000024,0,
2020-03-10,Sunderland,E08000024,0,
2020-03-09,Sunderland,E08000024,0,
2020-03-08,Sunderland,E08000024,0,
2020-03-07,Sunderland,E08000024,1,
date,areaName,areaCode,newCasesBySpecimenDate,newDeaths28DaysByDeathDate
2020-09-28,Surrey,E10000030,0,
2020-09-27,Surrey,E10000030,18,
2020-09-26,Surrey,E10000030,32,
2020-09-25,Surrey,E10000030,41,
2020-09-24,Surrey,E10000030,35,
